id,l1_code,l1_name,l1_name_en,l2_code,l2_name,l2_name_en,l3_code,l3_name,l3_name_en,natural_accounting_class,classification_code,full_code,cap_threshold,cap_threshold_large_entity,useful_life_min,useful_life_max
cls_18010301,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,03,شفاطات,Aspirators,01,180103,18010301,10000,,7,12
cls_18010304,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,03,شفاطات,Aspirators,04,180103,18010304,10000,,7,12
cls_18010401,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,04,العربات,Carts and Trolleys,01,180104,18010401,10000,,7,12
cls_18010404,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,04,العربات,Carts and Trolleys,04,180104,18010404,10000,,7,12
cls_18010501,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,05,معدات تنظيف / تعقيم,Cleaning/Sterilizing Equipment,01,180105,18010501,10000,,12,15
cls_18010504,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,05,معدات تنظيف / تعقيم,Cleaning/Sterilizing Equipment,04,180105,18010504,10000,,12,15
cls_18010601,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,06,الضواغط الطبية,Compressors Medical,01,180106,18010601,10000,,12,15
cls_18010604,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,06,الضواغط الطبية,Compressors Medical,04,180106,18010604,10000,,12,15
cls_18010701,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,07,معدات الجراحة البردية,Cryosurgical Equipment,01,180107,18010701,10000,,3,7
cls_18010704,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,07,معدات الجراحة البردية,Cryosurgical Equipment,04,180107,18010704,10000,,3,7
cls_18010801,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,08,أجهزة تخفيف الضغط,Decompression Devices,01,180108,18010801,10000,,7,12
cls_18010804,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,08,أجهزة تخفيف الضغط,Decompression Devices,04,180108,18010804,10000,,7,12
cls_18010901,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,09,اكسسوارات الاسنان,Dental Accessories,01,180109,18010901,10000,,7,12
cls_18010904,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,09,اكسسوارات الاسنان,Dental Accessories,04,180109,18010904,10000,,7,12
cls_18011001,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,10,أجهزة الكشف عن المعادن,Detectors Metal,01,180110,18011001,10000,,7,12
cls_18011004,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,10,أجهزة الكشف عن المعادن,Detectors Metal,04,180110,18011004,10000,,7,12
cls_18011101,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,11,المناظير,Endoscopes,01,180111,18011101,10000,,7,12
cls_18011104,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,11,المناظير,Endoscopes,04,180111,18011104,10000,,7,12
cls_18011201,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,12,عدادات التدفق الطبية,Flow Meters Medical,01,180112,18011201,10000,,7,12
cls_18011204,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,12,عدادات التدفق الطبية,Flow Meters Medical,04,180112,18011204,10000,,7,12
cls_18011301,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,13,مولدات الطبية,Generators Medical,01,180113,18011301,10000,,12,15
cls_18011304,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,13,مولدات الطبية,Generators Medical,04,180113,18011304,10000,,12,15
cls_18011401,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,14,التدفئة والتسخين العليا (فرن),Heating and High Heating (Furnace),01,180114,18011401,10000,,15,25
cls_18011404,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,14,التدفئة والتسخين العليا (فرن),Heating and High Heating (Furnace),04,180114,18011404,10000,,15,25
cls_18011501,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,15,حوامل,Holders,01,180115,18011501,10000,,15,25
cls_18011504,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,15,حوامل,Holders,04,180115,18011504,10000,,15,25
cls_18011601,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,16,اكسسوارات المختبر,Laboratory Accessories,01,180116,18011601,10000,,12,15
cls_18011604,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,16,اكسسوارات المختبر,Laboratory Accessories,04,180116,18011604,10000,,12,15
cls_18011701,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,17,خزانات التدفق الصفحي,Laminar Flow Cabinets,01,180117,18011701,10000,,7,12
cls_18011704,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,17,خزانات التدفق الصفحي,Laminar Flow Cabinets,04,180117,18011704,10000,,7,12
cls_18011801,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,18,مصادر الاضاءة,Light Sources,01,180118,18011801,10000,,7,12
cls_18011804,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,18,مصادر الاضاءة,Light Sources,04,180118,18011804,10000,,7,12
cls_18011901,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,19,وحدات شفط الطبية,Medical Suction Units,01,180119,18011901,10000,,7,12
cls_18011904,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,19,وحدات شفط الطبية,Medical Suction Units,04,180119,18011904,10000,,7,12
cls_18012001,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,20,معدات نظام معلومات المكتب,Office Information System Equipment,01,180120,18012001,10000,,7,12
cls_18012004,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,20,معدات نظام معلومات المكتب,Office Information System Equipment,04,180120,18012004,10000,,7,12
cls_18012101,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,21,جراحة العظام,Orthopedic Surgical,01,180121,18012101,10000,,7,12
cls_18012104,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,21,جراحة العظام,Orthopedic Surgical,04,180121,18012104,10000,,7,12
cls_18012201,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,22,معدات مساعده للتطهير,Purification,01,180122,18012201,10000,,20,30
cls_18012204,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,22,معدات مساعده للتطهير,Purification,04,180122,18012204,10000,,20,30
cls_18012301,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,23,ثلاجات,Refrigerators,01,180123,18012301,10000,,12,15
cls_18012304,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,23,ثلاجات,Refrigerators,04,180123,18012304,10000,,12,15
cls_18012401,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,24,المنظمون الطبية,Regulators Medical,01,180124,18012401,10000,,7,12
cls_18012404,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,24,المنظمون الطبية,Regulators Medical,04,180124,18012404,10000,,7,12
cls_18012501,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,25,مقاييس,Scales,01,180125,18012501,10000,,12,15
cls_18012504,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,25,مقاييس,Scales,04,180125,18012504,10000,,12,15
cls_18012601,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,26,أجهزة الاستشعار,Sensors,01,180126,18012601,10000,,7,12
cls_18012604,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,26,أجهزة الاستشعار,Sensors,04,180126,18012604,10000,,7,12
cls_18012701,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,27,معدات مساعدة جراحية,Surgical,01,180127,18012701,10000,,7,12
cls_18012704,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,27,معدات مساعدة جراحية,Surgical,04,180127,18012704,10000,,7,12
cls_18012801,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,28,معدات اختبار,Testing Equipment,01,180128,18012801,10000,,12,15
cls_18012804,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,28,معدات اختبار,Testing Equipment,04,180128,18012804,10000,,12,15
cls_18012901,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,29,معدات تنفس,Ventilation,01,180129,18012901,10000,,12,15
cls_18012904,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,29,معدات تنفس,Ventilation,04,180129,18012904,10000,,12,15
cls_18013001,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,30,ملحقات الأشعة السينية,X-Ray Accessories,01,180130,18013001,10000,,5,10
cls_18013004,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,30,ملحقات الأشعة السينية,X-Ray Accessories,04,180130,18013004,10000,,5,10
cls_18013101,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,31,خزائن طبية,Medical Cabinets,01,180131,18013101,,,,
cls_18013104,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,31,خزائن طبية,Medical Cabinets,04,180131,18013104,,,,
cls_18013201,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,32,تركيبات طبية,Medical Fixtures,01,180132,18013201,,,,
cls_18013204,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,32,تركيبات طبية,Medical Fixtures,04,180132,18013204,,,,
cls_18013301,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,33,معدات الطوارئ الطبية,Emergency Medical Equipment,01,180133,18013301,,,,
cls_18013304,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,33,معدات الطوارئ الطبية,Emergency Medical Equipment,04,180133,18013304,,,,
